YEAR,MO,DY,Radiation2
1995,11,17,154.5833333
1995,11,18,121.25
1995,11,19,95.41666667
1995,11,20,45.83333333
1995,11,21,104.5833333
1995,11,22,59.16666667
1995,11,23,85.83333333
1995,11,24,86.25
1995,11,25,144.1666667
1995,11,26,135.8333333
1995,11,27,135.8333333
1995,11,28,136.6666667
1995,11,29,105.4166667
1995,11,30,106.6666667
1995,12,1,138.75
1995,12,2,130.4166667
1995,12,3,139.1666667
1995,12,4,97.08333333
1995,12,5,99.58333333
1995,12,6,122.5
1995,12,7,74.58333333
1995,12,8,92.91666667
1995,12,9,43.33333333
1995,12,10,84.16666667
1995,12,11,113.75
1995,12,12,71.66666667
1995,12,13,129.5833333
1995,12,14,81.25
1995,12,15,132.5
1995,12,16,81.66666667
1995,12,17,119.5833333
1995,12,18,129.1666667
1995,12,19,100
1995,12,20,103.3333333
1995,12,21,24.58333333
1995,12,22,106.6666667
1995,12,23,95.83333333
1995,12,24,113.75
1995,12,25,61.66666667
1995,12,26,97.5
1995,12,27,121.25
1995,12,28,125.8333333
1995,12,29,129.5833333
1995,12,30,85
1995,12,31,110.8333333
1996,1,1,112.5
1996,1,2,55.83333333
1996,1,3,26.25
1996,1,4,70.41666667
1996,1,5,102.9166667
1996,1,6,79.58333333
1996,1,7,111.6666667
1996,1,8,100.4166667
1996,1,9,82.91666667
1996,1,10,94.58333333
1996,1,11,132.5
1996,1,12,145.8333333
1996,1,13,129.1666667
1996,1,14,132.0833333
1996,1,15,95
1996,1,16,49.16666667
1996,1,17,27.5
1996,1,18,50.41666667
1996,1,19,121.6666667
1996,1,20,109.1666667
1996,1,21,82.5
1996,1,22,103.75
1996,1,23,29.16666667
1996,1,24,132.9166667
1996,1,25,102.5
1996,1,26,52.91666667
1996,1,27,104.1666667
1996,1,28,120
1996,1,29,136.6666667
1996,1,30,118.3333333
1996,1,31,58.75
1996,2,1,96.66666667
1996,2,2,155.4166667
1996,2,3,170
1996,2,4,123.75
1996,2,5,80.83333333
1996,2,6,110.8333333
1996,2,7,98.33333333
1996,2,8,72.08333333
1996,2,9,80.41666667
1996,2,10,67.5
1996,2,11,125.8333333
1996,2,12,126.6666667
1996,2,13,157.0833333
1996,2,14,112.0833333
1996,2,15,160
1996,2,16,125
1996,2,17,80.83333333
1996,2,18,139.5833333
1996,2,19,108.3333333
1996,2,20,172.5
1996,2,21,207.9166667
1996,2,22,190
1996,2,23,140.8333333
1996,2,24,195.4166667
1996,2,25,190.4166667
1996,2,26,177.0833333
1996,2,27,218.3333333
1996,2,28,149.5833333
1996,2,29,113.3333333
1996,3,1,139.5833333
1996,3,2,220
1996,3,3,151.25
1996,3,4,117.5
1996,3,5,112.9166667
1996,3,6,170.8333333
1996,3,7,126.6666667
1996,3,8,150.4166667
1996,3,9,108.75
1996,3,10,123.75
1996,3,11,192.0833333
1996,3,12,221.6666667
1996,3,13,254.1666667
1996,3,14,82.5
1996,3,15,254.5833333
1996,3,16,246.25
1996,3,17,176.6666667
1996,3,18,254.5833333
1996,3,19,145.8333333
1996,3,20,168.75
1996,3,21,89.58333333
1996,3,22,211.25
1996,3,23,229.1666667
1996,3,24,157.5
1996,3,25,246.6666667
1996,3,26,219.1666667
1996,3,27,256.25
1996,3,28,116.25
1996,3,29,124.1666667
1996,3,30,258.3333333
1996,3,31,232.5
1996,4,1,182.0833333
1996,4,2,287.9166667
1996,4,3,295.8333333
1996,4,4,291.6666667
1996,4,5,255.8333333
1996,4,6,270.8333333
1996,4,7,49.16666667
1996,4,8,255.8333333
1996,4,9,243.75
1996,4,10,267.9166667
1996,4,11,230.8333333
1996,4,12,253.3333333
1996,4,13,254.5833333
1996,4,14,260.4166667
1996,4,15,207.0833333
1996,4,16,204.5833333
1996,4,17,57.91666667
1996,4,18,191.25
1996,4,19,242.9166667
1996,4,20,44.58333333
1996,4,21,119.1666667
1996,4,22,173.3333333
1996,4,23,188.3333333
1996,4,24,254.1666667
1996,4,25,317.9166667
1996,4,26,339.5833333
1996,4,27,317.9166667
1996,4,28,311.25
1996,4,29,316.25
1996,4,30,329.5833333
1996,5,1,165.8333333
1996,5,2,312.0833333
1996,5,3,297.9166667
1996,5,4,341.6666667
1996,5,5,318.3333333
1996,5,6,344.5833333
1996,5,7,333.3333333
1996,5,8,340.4166667
1996,5,9,229.5833333
1996,5,10,286.6666667
1996,5,11,295.4166667
1996,5,12,314.1666667
1996,5,13,330.8333333
1996,5,14,310.4166667
1996,5,15,291.25
1996,5,16,297.9166667
1996,5,17,314.1666667
1996,5,18,347.0833333
1996,5,19,323.75
1996,5,20,336.25
1996,5,21,339.5833333
1996,5,22,324.1666667
1996,5,23,332.5
1996,5,24,302.0833333
1996,5,25,330.4166667
1996,5,26,306.25
1996,5,27,315.8333333
1996,5,28,334.5833333
1996,5,29,304.1666667
1996,5,30,255.8333333
1996,5,31,308.3333333
1996,6,1,337.5
1996,6,2,277.9166667
1996,6,3,279.1666667
1996,6,4,332.9166667
1996,6,5,359.5833333
1996,6,6,361.25
1996,6,7,350.4166667
1996,6,8,370.8333333
1996,6,9,377.0833333
1996,6,10,372.9166667
1996,6,11,373.75
1996,6,12,371.25
1996,6,13,367.5
1996,6,14,342.0833333
1996,6,15,340.4166667
1996,6,16,334.1666667
1996,6,17,325.4166667
1996,6,18,305.8333333
1996,6,19,295.4166667
1996,6,20,351.6666667
1996,6,21,356.25
1996,6,22,367.9166667
1996,6,23,358.75
1996,6,24,353.75
1996,6,25,355.4166667
1996,6,26,366.25
1996,6,27,366.25
1996,6,28,360.4166667
1996,6,29,348.75
1996,6,30,347.5
1996,7,1,356.6666667
1996,7,2,347.9166667
1996,7,3,347.9166667
1996,7,4,344.1666667
1996,7,5,323.3333333
1996,7,6,323.3333333
1996,7,7,317.9166667
1996,7,8,324.1666667
1996,7,9,335.8333333
1996,7,10,323.75
1996,7,11,311.6666667
1996,7,12,314.1666667
1996,7,13,299.1666667
1996,7,14,300.8333333
1996,7,15,302.0833333
1996,7,16,309.1666667
1996,7,17,322.9166667
1996,7,18,332.5
1996,7,19,306.6666667
1996,7,20,309.1666667
1996,7,21,329.5833333
1996,7,22,329.5833333
1996,7,23,301.6666667
1996,7,24,317.5
1996,7,25,340
1996,7,26,340.4166667
1996,7,27,339.5833333
1996,7,28,333.75
1996,7,29,348.3333333
1996,7,30,340.8333333
1996,7,31,336.25
1996,8,1,330.4166667
1996,8,2,326.6666667
1996,8,3,327.9166667
1996,8,4,300.8333333
1996,8,5,299.5833333
1996,8,6,299.1666667
1996,8,7,299.5833333
1996,8,8,303.3333333
1996,8,9,289.1666667
1996,8,10,287.0833333
1996,8,11,260.8333333
1996,8,12,283.3333333
1996,8,13,302.9166667
1996,8,14,300
1996,8,15,305.4166667
1996,8,16,304.1666667
1996,8,17,290.4166667
1996,8,18,287.0833333
1996,8,19,260.8333333
1996,8,20,274.1666667
1996,8,21,276.25
1996,8,22,270.4166667
1996,8,23,279.1666667
1996,8,24,281.25
1996,8,25,266.25
1996,8,26,260.4166667
1996,8,27,267.0833333
1996,8,28,265.8333333
1996,8,29,274.1666667
1996,8,30,254.5833333
1996,8,31,268.75
1996,9,1,267.0833333
1996,9,2,250.8333333
1996,9,3,266.6666667
1996,9,4,268.75
1996,9,5,248.3333333
1996,9,6,216.25
1996,9,7,235.4166667
1996,9,8,255.4166667
1996,9,9,272.5
1996,9,10,268.3333333
1996,9,11,266.25
1996,9,12,263.75
1996,9,13,263.75
1996,9,14,239.5833333
1996,9,15,242.9166667
1996,9,16,252.9166667
1996,9,17,260
1996,9,18,259.5833333
1996,9,19,231.6666667
1996,9,20,215.4166667
1996,9,21,244.5833333
1996,9,22,247.5
1996,9,23,235.4166667
1996,9,24,216.25
1996,9,25,222.0833333
1996,9,26,230
1996,9,27,226.6666667
1996,9,28,157.5
1996,9,29,225.8333333
1996,9,30,195.8333333
1996,10,1,220
1996,10,2,200.8333333
1996,10,3,234.5833333
1996,10,4,231.25
1996,10,5,229.1666667
1996,10,6,225.8333333
1996,10,7,195.4166667
1996,10,8,202.0833333
1996,10,9,196.25
1996,10,10,74.16666667
1996,10,11,156.6666667
1996,10,12,118.3333333
1996,10,13,140.8333333
1996,10,14,173.3333333
1996,10,15,191.25
1996,10,16,200.4166667
1996,10,17,204.5833333
1996,10,18,199.1666667
1996,10,19,188.3333333
1996,10,20,169.5833333
1996,10,21,167.9166667
1996,10,22,110.4166667
1996,10,23,57.5
1996,10,24,92.91666667
1996,10,25,127.5
1996,10,26,161.6666667
1996,10,27,152.9166667
1996,10,28,109.1666667
1996,10,29,135.4166667
1996,10,30,162.9166667
1996,10,31,164.5833333
1996,11,1,90.83333333
1996,11,2,156.25
1996,11,3,167.0833333
1996,11,4,168.75
1996,11,5,132.5
1996,11,6,164.5833333
1996,11,7,168.75
1996,11,8,165.8333333
1996,11,9,165
1996,11,10,165
1996,11,11,162.5
1996,11,12,157.0833333
1996,11,13,145
1996,11,14,156.6666667
1996,11,15,157.9166667
1996,11,16,150
1996,11,17,139.1666667
1996,11,18,139.5833333
1996,11,19,116.25
1996,11,20,81.66666667
1996,11,21,126.6666667
1996,11,22,108.75
1996,11,23,127.5
1996,11,24,134.1666667
1996,11,25,130.4166667
1996,11,26,119.1666667
1996,11,27,102.0833333
1996,11,28,56.25
1996,11,29,112.0833333
1996,11,30,64.58333333
1996,12,1,68.33333333
1996,12,2,114.1666667
1996,12,3,60.83333333
1996,12,4,59.58333333
1996,12,5,68.33333333
1996,12,6,102.5
1996,12,7,63.75
1996,12,8,65.83333333
1996,12,9,127.9166667
1996,12,10,122.0833333
1996,12,11,68.75
1996,12,12,12.91666667
1996,12,13,107.9166667
1996,12,14,87.5
1996,12,15,7.916666667
1996,12,16,112.5
1996,12,17,134.1666667
1996,12,18,112.5
1996,12,19,79.58333333
1996,12,20,100.8333333
1996,12,21,88.75
1996,12,22,89.16666667
1996,12,23,110
1996,12,24,89.16666667
1996,12,25,115
1996,12,26,100.4166667
1996,12,27,102.0833333
1996,12,28,90.83333333
1996,12,29,65.83333333
1996,12,30,116.25
1996,12,31,111.6666667
1997,1,1,120.8333333
1997,1,2,138.75
1997,1,3,136.25
1997,1,4,120.4166667
1997,1,5,101.25
1997,1,6,69.58333333
1997,1,7,45.41666667
1997,1,8,123.3333333
1997,1,9,85.83333333
1997,1,10,90
1997,1,11,93.75
1997,1,12,122.0833333
1997,1,13,100.4166667
1997,1,14,85
1997,1,15,120
1997,1,16,144.5833333
1997,1,17,150.4166667
1997,1,18,145
1997,1,19,128.75
1997,1,20,136.6666667
1997,1,21,126.25
1997,1,22,96.25
1997,1,23,107.0833333
1997,1,24,158.75
1997,1,25,155.4166667
1997,1,26,78.33333333
1997,1,27,150
1997,1,28,164.5833333
1997,1,29,156.25
1997,1,30,75.41666667
1997,1,31,175
1997,2,1,79.16666667
1997,2,2,70.41666667
1997,2,3,108.75
1997,2,4,123.3333333
1997,2,5,171.6666667
1997,2,6,161.25
1997,2,7,161.25
1997,2,8,180
1997,2,9,153.75
1997,2,10,194.1666667
1997,2,11,192.5
1997,2,12,170.4166667
1997,2,13,132.9166667
1997,2,14,132.9166667
1997,2,15,112.0833333
1997,2,16,167.9166667
1997,2,17,193.75
1997,2,18,187.9166667
1997,2,19,167.0833333
1997,2,20,54.58333333
1997,2,21,88.33333333
1997,2,22,147.9166667
1997,2,23,97.91666667
1997,2,24,157.5
1997,2,25,211.25
1997,2,26,224.1666667
1997,2,27,210
1997,2,28,112.5
1997,3,1,194.5833333
1997,3,2,144.1666667
1997,3,3,101.25
1997,3,4,244.5833333
1997,3,5,224.1666667
1997,3,6,184.5833333
1997,3,7,246.6666667
1997,3,8,136.25
1997,3,9,242.0833333
1997,3,10,154.5833333
1997,3,11,203.3333333
1997,3,12,179.1666667
1997,3,13,162.9166667
1997,3,14,152.0833333
1997,3,15,137.5
1997,3,16,203.75
1997,3,17,212.5
1997,3,18,159.5833333
1997,3,19,257.9166667
1997,3,20,209.5833333
1997,3,21,226.6666667
1997,3,22,227.0833333
1997,3,23,270.4166667
1997,3,24,154.5833333
1997,3,25,270.8333333
1997,3,26,233.3333333
1997,3,27,110.4166667
1997,3,28,260
1997,3,29,272.5
1997,3,30,243.3333333
1997,3,31,176.25
1997,4,1,54.58333333
1997,4,2,193.3333333
1997,4,3,259.5833333
1997,4,4,184.1666667
1997,4,5,177.9166667
1997,4,6,207.9166667
1997,4,7,224.1666667
1997,4,8,218.75
1997,4,9,234.5833333
1997,4,10,276.6666667
1997,4,11,262.0833333
1997,4,12,189.5833333
1997,4,13,185.4166667
1997,4,14,294.1666667
1997,4,15,288.3333333
1997,4,16,239.1666667
1997,4,17,200.8333333
1997,4,18,293.75
1997,4,19,270.8333333
1997,4,20,158.75
1997,4,21,315.4166667
1997,4,22,221.25
1997,4,23,179.5833333
1997,4,24,152.0833333
1997,4,25,174.1666667
1997,4,26,231.25
1997,4,27,299.1666667
1997,4,28,289.5833333
1997,4,29,260.4166667
1997,4,30,256.6666667
1997,5,1,291.25
1997,5,2,84.16666667
1997,5,3,206.6666667
1997,5,4,296.6666667
1997,5,5,317.9166667
1997,5,6,311.6666667
1997,5,7,323.3333333
1997,5,8,335
1997,5,9,294.5833333
1997,5,10,321.25
1997,5,11,317.9166667
1997,5,12,324.1666667
1997,5,13,237.5
1997,5,14,325.8333333
1997,5,15,259.1666667
1997,5,16,320
1997,5,17,358.3333333
1997,5,18,347.5
1997,5,19,337.0833333
1997,5,20,302.5
1997,5,21,294.1666667
1997,5,22,347.9166667
1997,5,23,300
1997,5,24,345
1997,5,25,332.0833333
1997,5,26,337.5
1997,5,27,353.75
1997,5,28,348.75
1997,5,29,353.3333333
1997,5,30,321.6666667
1997,5,31,340.8333333
1997,6,1,349.1666667
1997,6,2,363.75
1997,6,3,344.5833333
1997,6,4,337.9166667
1997,6,5,354.1666667
1997,6,6,348.75
1997,6,7,206.25
1997,6,8,289.5833333
1997,6,9,350.8333333
1997,6,10,313.3333333
1997,6,11,283.3333333
1997,6,12,305
1997,6,13,297.5
1997,6,14,300
1997,6,15,342.0833333
1997,6,16,312.5
1997,6,17,361.25
1997,6,18,367.5
1997,6,19,367.5
1997,6,20,360
1997,6,21,350
1997,6,22,370.4166667
1997,6,23,365.4166667
1997,6,24,349.5833333
1997,6,25,341.6666667
1997,6,26,323.75
1997,6,27,280.8333333
1997,6,28,349.5833333
1997,6,29,333.3333333
1997,6,30,333.3333333
1997,7,1,320.4166667
1997,7,2,336.6666667
1997,7,3,349.5833333
1997,7,4,367.0833333
1997,7,5,367.0833333
1997,7,6,361.25
1997,7,7,365
1997,7,8,338.3333333
1997,7,9,342.9166667
1997,7,10,321.25
1997,7,11,341.6666667
1997,7,12,347.5
1997,7,13,353.3333333
1997,7,14,341.6666667
1997,7,15,318.75
1997,7,16,335.4166667
1997,7,17,317.5
1997,7,18,328.3333333
1997,7,19,344.1666667
1997,7,20,338.3333333
1997,7,21,337.9166667
1997,7,22,341.25
1997,7,23,326.6666667
1997,7,24,314.1666667
1997,7,25,332.9166667
1997,7,26,323.75
1997,7,27,310
1997,7,28,300
1997,7,29,330.4166667
1997,7,30,325.8333333
1997,7,31,316.6666667
1997,8,1,313.3333333
1997,8,2,310.4166667
1997,8,3,307.9166667
1997,8,4,314.1666667
1997,8,5,319.1666667
1997,8,6,312.0833333
1997,8,7,318.75
1997,8,8,299.5833333
1997,8,9,306.6666667
1997,8,10,301.25
1997,8,11,282.9166667
1997,8,12,275.4166667
1997,8,13,310
1997,8,14,292.5
1997,8,15,290
1997,8,16,291.25
1997,8,17,275.4166667
1997,8,18,287.5
1997,8,19,292.0833333
1997,8,20,271.25
1997,8,21,267.9166667
1997,8,22,272.0833333
1997,8,23,282.5
1997,8,24,279.5833333
1997,8,25,264.1666667
1997,8,26,282.9166667
1997,8,27,283.3333333
1997,8,28,287.0833333
1997,8,29,286.25
1997,8,30,278.75
1997,8,31,269.5833333
1997,9,1,280
1997,9,2,261.25
1997,9,3,272.9166667
1997,9,4,287.5
1997,9,5,288.75
1997,9,6,292.0833333
1997,9,7,290
1997,9,8,285.8333333
1997,9,9,283.3333333
1997,9,10,257.0833333
1997,9,11,250.4166667
1997,9,12,250.8333333
1997,9,13,271.6666667
1997,9,14,271.6666667
1997,9,15,264.5833333
1997,9,16,248.75
1997,9,17,246.6666667
1997,9,18,240
1997,9,19,221.25
1997,9,20,202.5
1997,9,21,168.3333333
1997,9,22,236.25
1997,9,23,239.5833333
1997,9,24,243.75
1997,9,25,225.8333333
1997,9,26,186.6666667
1997,9,27,147.9166667
1997,9,28,211.25
1997,9,29,211.6666667
1997,9,30,182.9166667
1997,10,1,142.9166667
1997,10,2,176.25
1997,10,3,206.25
1997,10,4,207.9166667
1997,10,5,136.25
1997,10,6,188.3333333
1997,10,7,207.9166667
1997,10,8,219.5833333
1997,10,9,210.8333333
1997,10,10,205
1997,10,11,167.9166667
1997,10,12,187.0833333
1997,10,13,196.6666667
1997,10,14,201.6666667
1997,10,15,202.5
1997,10,16,160.8333333
1997,10,17,158.75
1997,10,18,162.0833333
1997,10,19,108.3333333
1997,10,20,91.25
1997,10,21,107.0833333
1997,10,22,149.5833333
1997,10,23,155.4166667
1997,10,24,137.5
1997,10,25,132.5
1997,10,26,49.16666667
1997,10,27,129.1666667
1997,10,28,165.4166667
1997,10,29,162.9166667
1997,10,30,166.25
1997,10,31,127.5
1997,11,1,161.6666667
1997,11,2,137.0833333
1997,11,3,59.58333333
1997,11,4,127.5
1997,11,5,129.1666667
1997,11,6,143.75
1997,11,7,147.5
1997,11,8,162.0833333
1997,11,9,162.5
1997,11,10,153.3333333
1997,11,11,158.75
1997,11,12,151.6666667
1997,11,13,150
1997,11,14,144.5833333
1997,11,15,144.5833333
1997,11,16,141.6666667
1997,11,17,67.5
1997,11,18,88.75
1997,11,19,20.83333333
1997,11,20,114.1666667
1997,11,21,91.66666667
1997,11,22,61.25
1997,11,23,125.4166667
1997,11,24,94.16666667
1997,11,25,124.1666667
1997,11,26,113.75
1997,11,27,123.3333333
1997,11,28,110.4166667
1997,11,29,93.33333333
1997,11,30,94.16666667
1997,12,1,67.5
1997,12,2,80
1997,12,3,72.5
1997,12,4,69.16666667
1997,12,5,95.41666667
1997,12,6,119.1666667
1997,12,7,72.08333333
1997,12,8,50.83333333
1997,12,9,80.83333333
1997,12,10,103.3333333
1997,12,11,77.91666667
1997,12,12,103.3333333
1997,12,13,86.66666667
1997,12,14,59.58333333
1997,12,15,59.16666667
1997,12,16,97.91666667
1997,12,17,106.25
1997,12,18,54.58333333
1997,12,19,65
1997,12,20,135.8333333
1997,12,21,83.75
1997,12,22,54.16666667
1997,12,23,55.83333333
1997,12,24,43.75
1997,12,25,120.8333333
1997,12,26,112.9166667
1997,12,27,69.58333333
1997,12,28,49.58333333
1997,12,29,99.58333333
1997,12,30,77.08333333
1997,12,31,125.4166667
1998,1,1,123.75
1998,1,2,127.9166667
1998,1,3,58.33333333
1998,1,4,64.16666667
1998,1,5,101.6666667
1998,1,6,57.5
1998,1,7,56.25
1998,1,8,135.8333333
1998,1,9,142.5
1998,1,10,56.25
1998,1,11,105.8333333
1998,1,12,145
1998,1,13,142.9166667
1998,1,14,137.5
1998,1,15,132.0833333
1998,1,16,124.5833333
1998,1,17,114.1666667
1998,1,18,115.8333333
1998,1,19,35.83333333
1998,1,20,75.83333333
1998,1,21,82.08333333
1998,1,22,102.0833333
1998,1,23,128.3333333
1998,1,24,42.08333333
1998,1,25,102.0833333
1998,1,26,125.8333333
1998,1,27,75
1998,1,28,70
1998,1,29,119.5833333
1998,1,30,118.75
1998,1,31,110
1998,2,1,105
1998,2,2,89.16666667
1998,2,3,152.0833333
1998,2,4,167.5
1998,2,5,87.5
1998,2,6,93.75
1998,2,7,71.25
1998,2,8,138.75
1998,2,9,116.25
1998,2,10,145.4166667
1998,2,11,192.0833333
1998,2,12,198.75
1998,2,13,172.5
1998,2,14,102.9166667
1998,2,15,196.25
1998,2,16,151.6666667
1998,2,17,121.6666667
1998,2,18,45.83333333
1998,2,19,193.3333333
1998,2,20,213.75
1998,2,21,211.6666667
1998,2,22,217.9166667
1998,2,23,212.0833333
1998,2,24,222.5
1998,2,25,209.1666667
1998,2,26,155.8333333
1998,2,27,179.5833333
1998,2,28,124.1666667
1998,3,1,200.8333333
1998,3,2,211.6666667
1998,3,3,200.4166667
1998,3,4,207.0833333
1998,3,5,227.0833333
1998,3,6,220.4166667
1998,3,7,185.4166667
1998,3,8,236.25
1998,3,9,194.1666667
1998,3,10,159.1666667
1998,3,11,140
1998,3,12,196.6666667
1998,3,13,218.75
1998,3,14,203.75
1998,3,15,151.6666667
1998,3,16,90
1998,3,17,85.83333333
1998,3,18,136.25
1998,3,19,150.4166667
1998,3,20,180.8333333
1998,3,21,85.41666667
1998,3,22,212.9166667
1998,3,23,144.1666667
1998,3,24,235.8333333
1998,3,25,275.4166667
1998,3,26,236.25
1998,3,27,182.9166667
1998,3,28,201.25
1998,3,29,217.5
1998,3,30,235
1998,3,31,252.0833333
1998,4,1,184.1666667
1998,4,2,89.58333333
1998,4,3,240
1998,4,4,268.3333333
1998,4,5,282.9166667
1998,4,6,279.1666667
1998,4,7,303.75
1998,4,8,298.3333333
1998,4,9,300
1998,4,10,294.1666667
1998,4,11,286.25
1998,4,12,300.8333333
1998,4,13,301.25
1998,4,14,290.8333333
1998,4,15,195.4166667
1998,4,16,71.66666667
1998,4,17,127.5
1998,4,18,309.5833333
1998,4,19,270
1998,4,20,326.6666667
1998,4,21,282.9166667
1998,4,22,288.3333333
1998,4,23,316.6666667
1998,4,24,330.4166667
1998,4,25,97.91666667
1998,4,26,193.75
1998,4,27,197.5
1998,4,28,213.75
1998,4,29,276.25
1998,4,30,300.8333333
1998,5,1,296.25
1998,5,2,302.0833333
1998,5,3,283.75
1998,5,4,265.4166667
1998,5,5,138.75
1998,5,6,245
1998,5,7,166.6666667
1998,5,8,161.25
1998,5,9,58.33333333
1998,5,10,112.0833333
1998,5,11,271.6666667
1998,5,12,231.6666667
1998,5,13,247.9166667
1998,5,14,246.25
1998,5,15,217.9166667
1998,5,16,304.1666667
1998,5,17,300.4166667
1998,5,18,170.8333333
1998,5,19,298.75
1998,5,20,215.4166667
1998,5,21,330
1998,5,22,305.4166667
1998,5,23,308.75
1998,5,24,341.6666667
1998,5,25,350.8333333
1998,5,26,350.8333333
1998,5,27,327.5
1998,5,28,345.8333333
1998,5,29,280
1998,5,30,337.5
1998,5,31,330.8333333
1998,6,1,300.8333333
1998,6,2,307.5
1998,6,3,310.4166667
1998,6,4,292.0833333
1998,6,5,333.75
1998,6,6,337.9166667
1998,6,7,344.1666667
1998,6,8,336.6666667
1998,6,9,306.25
1998,6,10,331.6666667
1998,6,11,329.5833333
1998,6,12,336.25
1998,6,13,356.25
1998,6,14,338.3333333
1998,6,15,372.5
1998,6,16,373.75
1998,6,17,363.75
1998,6,18,327.0833333
1998,6,19,348.3333333
1998,6,20,327.5
1998,6,21,312.9166667
1998,6,22,333.3333333
1998,6,23,350.8333333
1998,6,24,372.5
1998,6,25,366.6666667
1998,6,26,354.5833333
1998,6,27,354.1666667
1998,6,28,362.9166667
1998,6,29,374.1666667
1998,6,30,373.3333333
1998,7,1,368.75
1998,7,2,367.0833333
1998,7,3,361.6666667
1998,7,4,362.5
1998,7,5,325.8333333
1998,7,6,317.9166667
1998,7,7,332.9166667
1998,7,8,352.5
1998,7,9,347.5
1998,7,10,337.9166667
1998,7,11,359.1666667
1998,7,12,356.6666667
1998,7,13,360.4166667
1998,7,14,362.5
1998,7,15,352.9166667
1998,7,16,336.6666667
1998,7,17,332.5
1998,7,18,342.0833333
1998,7,19,345.4166667
1998,7,20,345
1998,7,21,336.6666667
1998,7,22,331.25
1998,7,23,315.4166667
1998,7,24,307.0833333
1998,7,25,292.9166667
1998,7,26,293.3333333
1998,7,27,309.5833333
1998,7,28,321.6666667
1998,7,29,325.8333333
1998,7,30,323.75
1998,7,31,317.9166667
1998,8,1,314.1666667
1998,8,2,315.8333333
1998,8,3,319.1666667
1998,8,4,320.8333333
1998,8,5,317.9166667
1998,8,6,321.25
1998,8,7,322.9166667
1998,8,8,322.0833333
1998,8,9,321.6666667
